Request ID,Status,Action Type,Date Submitted,Date Completed,Address,Platform,Submitted By
REQ409506,Closed,Repair Pothole in Street,05/29/2012 12:00:00 AM,06/01/2012 12:00:00 AM,"612 Franklin St
Cambridge, MA
(42.36816684000047, -71.11236688599962)",,web-services
REQ220140,Closed,Repair Pothole in Street,03/18/2009 12:00:00 AM,04/02/2009 12:00:00 AM,"Huron Ave
Cambridge, MA
(42.3805605280005, -71.14197653399964)",,cmurphy
REQ392279,Closed,Repair Pothole in Street,11/13/2011 12:00:00 AM,11/15/2011 12:00:00 AM,"Linnaean St
Cambridge, MA
(42.38368751700045, -71.12319211099964)",,web-services
REQ377598,Closed,Repair Pothole in Street,06/29/2011 12:00:00 AM,07/07/2011 12:00:00 AM,"Brookline St
Cambridge, MA
(42.35900909500049, -71.10628563399962)",,web-services
REQ495265,Closed,Repair Pothole in Street,07/21/2014 12:00:00 AM,07/25/2014 12:00:00 AM,"Massachusetts Ave
Cambridge, MA
(42.37490578800049, -71.11861349599963)",,web-services
REQ436049,Closed,Repair Pothole in Street,01/11/2013 12:00:00 AM,01/11/2013 12:00:00 AM,"1920 Massachusetts Ave
Cambridge, MA
(42.38910238000045, -71.11980980399966)",,web-services
REQ472907,Closed,Repair Pothole in Street,12/24/2013 12:00:00 AM,12/26/2013 12:00:00 AM,"Linnaean St
Cambridge, MA
(42.38368751700045, -71.12319211099964)",,web-services
REQ442387,Closed,Repair Pothole in Street,03/23/2013 12:00:00 AM,03/26/2013 12:00:00 AM,"99 John F. Kennedy St
Cambridge, MA
(42.36988510000049, -71.12241561899964)",iPhone,web-services
REQ474526,Closed,Repair Pothole in Street,01/15/2014 12:00:00 AM,02/13/2014 12:00:00 AM,"Orchard St
Cambridge, MA
(42.39148864200047, -71.12052474299963)",,web-services
REQ401953,Closed,Repair Pothole in Street,03/19/2012 12:00:00 AM,03/21/2012 12:00:00 AM,"40 Dana St
Cambridge, MA
(42.37184119900047, -71.10888271499965)",,web-services
REQ412302,Closed,Repair Pothole in Street,06/19/2012 12:00:00 AM,06/28/2012 12:00:00 AM,"Huron Ave
Cambridge, MA
(42.3805605280005, -71.14197653399964)",,web-services
REQ404112,Closed,Repair Pothole in Street,04/11/2012 12:00:00 AM,04/12/2012 12:00:00 AM,"55 Granville Rd
Cambridge, MA
(42.383153149000464, -71.13605236799964)",,web-services
REQ374512,Closed,Repair Pothole in Street,06/03/2011 12:00:00 AM,06/06/2011 12:00:00 AM,"Granville Rd
Cambridge, MA
(42.38263360900049, -71.13626033499963)",,web-services
REQ440670,Closed,Repair Pothole in Street,03/04/2013 12:00:00 AM,03/05/2013 12:00:00 AM,"Mt Auburn St
Cambridge, MA
(42.37477654300045, -71.13163442099966)",,web-services
REQ444976,Closed,Repair Pothole in Street,04/21/2013 12:00:00 AM,04/23/2013 12:00:00 AM,"Athens St
Cambridge, MA
(42.370202029000495, -71.11552091599964)",,web-services
REQ449394,Closed,Repair Pothole in Street,05/30/2013 12:00:00 AM,05/31/2013 12:00:00 AM,"170 Lexington Ave
Cambridge, MA
(42.3799175420005, -71.14105442399966)",,web-services
REQ413834,Closed,Repair Pothole in Street,07/02/2012 12:00:00 AM,07/05/2012 12:00:00 AM,"Museum St
Cambridge, MA
(42.38130113900047, -71.11250591799967)",,web-services
REQ477792,Closed,Repair Pothole in Street,02/20/2014 12:00:00 AM,02/20/2014 12:00:00 AM,"Massachusetts Ave
Cambridge, MA
(42.37490578800049, -71.11861349599963)",,bsmyth
REQ382793,Closed,Repair Pothole in Street,08/15/2011 12:00:00 AM,08/22/2011 12:00:00 AM,"383 Broadway
Cambridge, MA
(42.37125584000046, -71.10583953899965)",,web-services
REQ412248,Closed,Repair Pothole in Street,06/19/2012 12:00:00 AM,06/20/2012 12:00:00 AM,"Jackson Pl
Cambridge, MA
(42.39245703300048, -71.13505756199964)",,web-services
REQ449708,Closed,Repair Pothole in Street,06/03/2013 12:00:00 AM,06/05/2013 12:00:00 AM,"16 Elmer St
Cambridge, MA
(42.3657594550005, -71.11414518599963)",,web-services
REQ376092,Closed,Repair Pothole in Street,06/16/2011 12:00:00 AM,06/17/2011 12:00:00 AM,"Columbia St
Cambridge, MA
(42.366722575000495, -71.09801552299967)",,web-services
REQ382801,Closed,Repair Pothole in Street,08/15/2011 12:00:00 AM,08/24/2011 12:00:00 AM,"12 Broadway
Cambridge, MA
(42.36300992000048, -71.08539092099966)",,web-services
REQ364908,Closed,Repair Pothole in Street,02/14/2011 12:00:00 AM,02/15/2011 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mcarvello
REQ477996,Closed,Repair Pothole in Street,02/21/2014 12:00:00 AM,02/21/2014 12:00:00 AM,"522 Putnam Ave
Cambridge, MA
(42.35790994600046, -71.10888164199963)",,bsmyth
REQ421472,Closed,Repair Pothole in Street,08/24/2012 12:00:00 AM,09/04/2012 12:00:00 AM,"123 Webster Ave
Cambridge, MA
(42.36967951800045, -71.09322550899964)",iPhone,web-services
REQ474598,Closed,Repair Pothole in Street,01/16/2014 12:00:00 AM,01/16/2014 12:00:00 AM,"594 Huron Ave
Cambridge, MA
(42.37898189000049, -71.14899479699966)",,web-services
REQ473025,Closed,Repair Pothole in Street,12/29/2013 12:00:00 AM,12/30/2013 12:00:00 AM,"20 Pearl St
Cambridge, MA
(42.364043680000464, -71.10323738099964)",0,web-services
REQ489347,Closed,Repair Pothole in Street,06/04/2014 12:00:00 AM,06/09/2014 12:00:00 AM,"90 Mt Auburn St
Cambridge, MA
(42.37236318200047, -71.11971070699963)",,web-services
REQ432089,Closed,Repair Pothole in Street,12/02/2012 12:00:00 AM,12/03/2012 12:00:00 AM,"18 Edwin H Land Blvd
Cambridge, MA
(42.36733636600047, -71.07490324099967)",iPhone,web-services
REQ478356,Closed,Repair Pothole in Street,02/24/2014 12:00:00 AM,02/24/2014 12:00:00 AM,"120 Pearl St
Cambridge, MA
(42.36183708800047, -71.10568974199964)",,bsmyth
REQ475050,Closed,Repair Pothole in Street,01/21/2014 12:00:00 AM,01/23/2014 12:00:00 AM,"Galileo Galilei Way
Cambridge, MA
(42.364633556000456, -71.08952298499963)",,web-services
REQ456546,Closed,Repair Pothole in Street,07/31/2013 12:00:00 AM,08/08/2013 12:00:00 AM,"Fresh Pond Pkwy
Cambridge, MA
(42.37897227700046, -71.14428329599963)",,web-services
REQ452838,Closed,Repair Pothole in Street,06/26/2013 12:00:00 AM,06/28/2013 12:00:00 AM,"Maynard Pl
Cambridge, MA
(42.375176500000464, -71.13208410899966)",,web-services
REQ484872,Closed,Repair Pothole in Street,04/29/2014 12:00:00 AM,05/13/2014 12:00:00 AM,"190 Massachusetts Ave
Cambridge, MA
(42.36094335000047, -71.09622109499963)",,web-services
REQ483011,Closed,Repair Pothole in Street,04/10/2014 12:00:00 AM,04/14/2014 12:00:00 AM,"Harvard St
Cambridge, MA
(42.371660446000476, -71.11276929199965)",0,web-services
REQ494273,Closed,Repair Pothole in Street,07/11/2014 12:00:00 AM,07/11/2014 12:00:00 AM,"7 Harding St
Cambridge, MA
(42.37269734400047, -71.09064555099962)",,dalmeida
REQ486138,Closed,Repair Pothole in Street,05/09/2014 12:00:00 AM,05/13/2014 12:00:00 AM,"962 Cambridge St
Cambridge, MA
(42.372712324000474, -71.09307340899966)",,web-services
REQ478628,Closed,Repair Pothole in Street,02/26/2014 12:00:00 AM,02/27/2014 12:00:00 AM,"100 Cambridgepark Dr
Cambridge, MA
(42.394672511000465, -71.14517267799965)",,web-services
REQ421952,Closed,Repair Pothole in Street,08/28/2012 12:00:00 AM,08/31/2012 12:00:00 AM,"42 Roberts Rd
Cambridge, MA
(42.37727190300046, -71.10817521399963)",,web-services
REQ373035,Closed,Repair Pothole in Street,05/20/2011 12:00:00 AM,05/24/2011 12:00:00 AM,"Hammond St
Cambridge, MA
(42.3809002210005, -71.11424791999963)",,web-services
REQ245870,Closed,Repair Pothole in Street,03/18/2010 12:00:00 AM,03/19/2010 12:00:00 AM,"Prospect St
Cambridge, MA
(42.369898168000475, -71.10062438799963)",,skennedy
REQ432144,Closed,Repair Pothole in Street,12/03/2012 12:00:00 AM,12/05/2012 12:00:00 AM,"248 River St
Cambridge, MA
(42.36283266000049, -71.11185099299962)",,web-services
REQ400739,Closed,Repair Pothole in Street,02/29/2012 12:00:00 AM,03/01/2012 12:00:00 AM,"414 Walden St
Cambridge, MA
(42.38293652100049, -71.13506947099967)",,web-services
REQ442401,Closed,Repair Pothole in Street,03/24/2013 12:00:00 AM,03/26/2013 12:00:00 AM,"198 John F. Kennedy St
Cambridge, MA
(42.37170201000049, -71.12086404399963)",iPhone,web-services
REQ406881,Closed,Repair Pothole in Street,05/07/2012 12:00:00 AM,05/23/2012 12:00:00 AM,"119 Chilton St
Cambridge, MA
(42.38453934500046, -71.13688546799966)",,web-services
REQ482603,Closed,Repair Pothole in Street,04/08/2014 12:00:00 AM,04/09/2014 12:00:00 AM,"Worcester St
Cambridge, MA
(42.36666563900047, -71.09915678499965)",,bsmyth
REQ480631,Closed,Repair Pothole in Street,03/19/2014 12:00:00 AM,03/26/2014 12:00:00 AM,"162 Lakeview Ave
Cambridge, MA
(42.38072759700049, -71.13999432399964)",,web-services
REQ371445,Closed,Repair Pothole in Street,05/05/2011 12:00:00 AM,05/05/2011 12:00:00 AM,"Main St
Cambridge, MA
(42.3630826750005, -71.09493289899967)",,bsmyth
REQ481759,Closed,Repair Pothole in Street,03/31/2014 12:00:00 AM,03/31/2014 12:00:00 AM,"Windsor St
Cambridge, MA
(42.36512583400048, -71.09614721299965)",,bsmyth
REQ216840,Closed,Repair Pothole in Street,01/12/2009 12:00:00 AM,01/12/2009 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ399172,Closed,Repair Pothole in Street,02/10/2012 12:00:00 AM,02/13/2012 12:00:00 AM,"Fulkerson St
Cambridge, MA
(42.36917605600047, -71.08757439799967)",,web-services
REQ497854,Resolved,Repair Pothole in Street,08/08/2014 12:00:00 AM,10/02/2014 12:00:00 AM,"1 Main St
Cambridge, MA
(42.36197651500049, -71.08009871499962)",,web-services
REQ491656,Closed,Repair Pothole in Street,06/21/2014 12:00:00 AM,06/25/2014 12:00:00 AM,"Craigie St
Cambridge, MA
(42.37863086600049, -71.12805054799964)",,web-services
REQ398721,Closed,Repair Pothole in Street,02/06/2012 12:00:00 AM,02/07/2012 12:00:00 AM,"28 Carver St
Cambridge, MA
(42.382102269000484, -71.11273940199965)",,web-services
REQ485599,Closed,Repair Pothole in Street,05/05/2014 12:00:00 AM,05/07/2014 12:00:00 AM,"398 Edwin H Land Blvd
Cambridge, MA
(42.368144492000454, -71.07437630399966)",,web-services
REQ451019,Closed,Repair Pothole in Street,06/11/2013 12:00:00 AM,01/30/2014 12:00:00 AM,"4 Eaton St
Cambridge, MA
(42.364472357000466, -71.09757652599967)",iPhone,web-services
REQ421834,Closed,Repair Pothole in Street,08/28/2012 12:00:00 AM,09/04/2012 12:00:00 AM,"Allston Ct
Cambridge, MA
(42.35924803800049, -71.10966763599964)",,web-services
REQ417794,Closed,Repair Pothole in Street,07/26/2012 12:00:00 AM,07/31/2012 12:00:00 AM,"78 Fresh Pond Ln
Cambridge, MA
(42.37907407200049, -71.14480740499965)",,web-services
REQ406697,Closed,Repair Pothole in Street,05/05/2012 12:00:00 AM,05/15/2012 12:00:00 AM,"2400 Massachusetts Ave
Cambridge, MA
(42.39734695700048, -71.13023104099966)",,web-services
REQ491369,Closed,Repair Pothole in Street,06/19/2014 12:00:00 AM,06/24/2014 12:00:00 AM,"6 Athens St
Cambridge, MA
(42.3704411760005, -71.11533203599964)",,sdagord
REQ431795,Closed,Repair Pothole in Street,11/13/2012 12:00:00 AM,12/05/2012 12:00:00 AM,"271 Franklin St
Cambridge, MA
(42.364720640000485, -71.10544499199966)",iPhone,web-services
REQ444807,Closed,Repair Pothole in Street,04/17/2013 12:00:00 AM,04/18/2013 12:00:00 AM,"9 Richard Ave
Cambridge, MA
(42.400390133000485, -71.13348508399963)",,web-services
REQ397921,Closed,Repair Pothole in Street,01/25/2012 12:00:00 AM,01/26/2012 12:00:00 AM,"78 Mt Auburn St
Cambridge, MA
(42.372113138000486, -71.11908040899965)",,web-services
REQ469464,Closed,Repair Pothole in Street,11/14/2013 12:00:00 AM,11/21/2013 12:00:00 AM,"17 Hillside Ave
Cambridge, MA
(42.38531598300045, -71.12390962199964)",,web-services
REQ403775,Closed,Repair Pothole in Street,04/09/2012 12:00:00 AM,04/09/2012 12:00:00 AM,"239 Western Ave
Cambridge, MA
(42.36472701100047, -71.11131287799964)",,wrobinson
REQ225226,Closed,Repair Pothole in Street,06/01/2009 12:00:00 AM,11/13/2009 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,hdavis
REQ478311,Closed,Repair Pothole in Street,02/24/2014 12:00:00 AM,02/24/2014 12:00:00 AM,"3 Cameron Ave
Cambridge, MA
(42.39760541600049, -71.13005899799964)",,bsmyth
REQ484025,Closed,Repair Pothole in Street,04/22/2014 12:00:00 AM,04/22/2014 12:00:00 AM,"171 Allston St
Cambridge, MA
(42.358844612000496, -71.10849554799967)",,bsmyth
REQ473228,Closed,Repair Pothole in Street,01/02/2014 12:00:00 AM,01/13/2014 12:00:00 AM,"45 Holworthy St
Cambridge, MA
(42.3760090020005, -71.15013555599967)",,web-services
REQ483558,Closed,Repair Pothole in Street,04/16/2014 12:00:00 AM,04/28/2014 12:00:00 AM,"Memorial Dr
Cambridge, MA
(42.37117283100048, -71.12431202299967)",,web-services
REQ477795,Closed,Repair Pothole in Street,02/20/2014 12:00:00 AM,02/20/2014 12:00:00 AM,"445 Concord Ave
Cambridge, MA
(42.38619517400048, -71.13928797499966)",,bsmyth
REQ447190,Closed,Repair Pothole in Street,05/09/2013 12:00:00 AM,05/13/2013 12:00:00 AM,"69 Walker St
Cambridge, MA
(42.38048100800046, -71.12278729999963)",,web-services
REQ380086,Closed,Repair Pothole in Street,07/25/2011 12:00:00 AM,07/28/2011 12:00:00 AM,"Foster St
Cambridge, MA
(42.3761777680005, -71.13074357999966)",,web-services
REQ467410,Closed,Repair Pothole in Street,11/04/2013 12:00:00 AM,11/06/2013 12:00:00 AM,"Huron Ave
Cambridge, MA
(42.3805605280005, -71.14197653399964)",,web-services
REQ483559,Closed,Repair Pothole in Street,04/16/2014 12:00:00 AM,05/13/2014 12:00:00 AM,"18 Bates St
Cambridge, MA
(42.384222467000484, -71.12470239199962)",,web-services
REQ429940,Closed,Repair Pothole in Street,11/08/2012 12:00:00 AM,11/09/2012 12:00:00 AM,"432 Huron Ave
Cambridge, MA
(42.380721835000486, -71.14098528599965)",,web-services
REQ396344,Closed,Repair Pothole in Street,01/04/2012 12:00:00 AM,01/09/2012 12:00:00 AM,"32 Donnell St
Cambridge, MA
(42.38477901900046, -71.13158497199964)",,web-services
REQ475118,Closed,Repair Pothole in Street,01/22/2014 12:00:00 AM,02/06/2014 12:00:00 AM,"518 Putnam Ave
Cambridge, MA
(42.35793431000047, -71.10893571999964)",,web-services
REQ480605,Closed,Repair Pothole in Street,03/18/2014 12:00:00 AM,03/18/2014 12:00:00 AM,"48 Linnaean St
Cambridge, MA
(42.38314939500049, -71.12426133199966)",,bsmyth
REQ485375,Closed,Repair Pothole in Street,05/05/2014 12:00:00 AM,05/14/2014 12:00:00 AM,"Muller Ave
Cambridge, MA
(42.40080183400045, -71.13275030699964)",,bsmyth
REQ496645,Closed,Repair Pothole in Street,07/30/2014 12:00:00 AM,07/30/2014 12:00:00 AM,"Acorn Park Dr
Cambridge, MA
(42.39781919900048, -71.15022010999962)",,dalmeida
REQ374814,Closed,Repair Pothole in Street,06/06/2011 12:00:00 AM,06/21/2011 12:00:00 AM,"Walden St
Cambridge, MA
(42.38448093000045, -71.13338832199963)",,web-services
REQ475335,Closed,Repair Pothole in Street,01/24/2014 12:00:00 AM,02/06/2014 12:00:00 AM,"250 Concord Ave
Cambridge, MA
(42.38313356100048, -71.13259206599963)",,web-services
REQ442876,Closed,Repair Pothole in Street,03/28/2013 12:00:00 AM,03/29/2013 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ493455,Closed,Repair Pothole in Street,07/06/2014 12:00:00 AM,07/11/2014 12:00:00 AM,"86 Sherman St
Cambridge, MA
(42.388298088000454, -71.13235354299962)",iOS,web-services
REQ410700,Closed,Repair Pothole in Street,06/07/2012 12:00:00 AM,06/07/2012 12:00:00 AM,"Otis St
Cambridge, MA
(42.37072511400049, -71.08309317799967)",,web-services
REQ450442,Closed,Repair Pothole in Street,06/07/2013 12:00:00 AM,06/07/2013 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ467674,Closed,Repair Pothole in Street,11/06/2013 12:00:00 AM,11/12/2013 12:00:00 AM,"169 Monsignor Obrien Hwy
Cambridge, MA
(42.371365306000484, -71.07680894999964)",,web-services
REQ474861,Closed,Repair Pothole in Street,01/20/2014 12:00:00 AM,01/23/2014 12:00:00 AM,"6 Lopez St
Cambridge, MA
(42.36123444500049, -71.10434618099964)",,web-services
REQ447635,Closed,Repair Pothole in Street,05/14/2013 12:00:00 AM,05/17/2013 12:00:00 AM,"8 Chauncy St
Cambridge, MA
(42.3798126850005, -71.12113607999964)",,web-services
REQ478270,Closed,Repair Pothole in Street,02/24/2014 12:00:00 AM,02/27/2014 12:00:00 AM,"Aberdeen Ave
Cambridge, MA
(42.378699724000455, -71.14739182299962)",,bsmyth
REQ195982,Closed,Repair Pothole in Street,02/05/2008 12:00:00 AM,02/07/2008 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,ebreen
REQ452079,Closed,Repair Pothole in Street,06/19/2013 12:00:00 AM,06/24/2013 12:00:00 AM,"Madison St
Cambridge, MA
(42.38247800000045, -71.12891147599964)",,web-services
REQ376298,Closed,Repair Pothole in Street,06/17/2011 12:00:00 AM,06/21/2011 12:00:00 AM,"45 Fulkerson St
Cambridge, MA
(42.37066817600049, -71.08723594899965)",,web-services
REQ477946,Closed,Repair Pothole in Street,02/21/2014 12:00:00 AM,02/24/2014 12:00:00 AM,"1 Western Avenue Bridge
Cambridge, MA
(42.36532190300045, -71.10446289599963)",,web-services
REQ466076,Closed,Repair Pothole in Street,10/22/2013 12:00:00 AM,10/28/2013 12:00:00 AM,"Hurley St
Cambridge, MA
(42.368439837000494, -71.08166759599965)",,web-services
REQ409348,Closed,Repair Pothole in Street,05/28/2012 12:00:00 AM,06/01/2012 12:00:00 AM,"413 Washington St
Cambridge, MA
(42.365976085000455, -71.10060241799965)",iPhone,web-services
REQ221735,Closed,Repair Pothole in Street,04/14/2009 12:00:00 AM,04/21/2009 12:00:00 AM,"11 Fayette St
Cambridge, MA
(42.37151971300045, -71.10414453199962)",,jniranjan
REQ438220,Closed,Repair Pothole in Street,02/07/2013 12:00:00 AM,02/09/2013 12:00:00 AM,"18 Beech St
Cambridge, MA
(42.39122488400045, -71.11959432699967)",iPhone,web-services
REQ453718,Closed,Repair Pothole in Street,07/05/2013 12:00:00 AM,07/05/2013 12:00:00 AM,"131 Huron Ave
Cambridge, MA
(42.38299298300046, -71.13034972499963)",,web-services
REQ421424,Closed,Repair Pothole in Street,08/23/2012 12:00:00 AM,08/30/2012 12:00:00 AM,"87 Cherry St
Cambridge, MA
(42.364803062000476, -71.09722277599963)",iPhone,web-services
REQ447662,Closed,Repair Pothole in Street,05/14/2013 12:00:00 AM,05/17/2013 12:00:00 AM,"Alewife Ctr
Cambridge, MA
(42.39821147700047, -71.14000910099963)",,web-services
REQ442769,Closed,Repair Pothole in Street,03/27/2013 12:00:00 AM,03/28/2013 12:00:00 AM,"22 1st St
Cambridge, MA
(42.369769878000454, -71.07709244799963)",Android,web-services
REQ443620,Closed,Repair Pothole in Street,04/04/2013 12:00:00 AM,04/11/2013 12:00:00 AM,"15 Fisk Pl
Cambridge, MA
(42.36550019200047, -71.09986495799967)",iPhone,web-services
REQ491973,Closed,Repair Pothole in Street,06/24/2014 12:00:00 AM,06/24/2014 12:00:00 AM,"Brattle St
Cambridge, MA
(42.37609980400049, -71.14109331099962)",,sdagord
REQ401422,Closed,Repair Pothole in Street,03/12/2012 12:00:00 AM,03/14/2012 12:00:00 AM,"Lakeview Ave
Cambridge, MA
(42.380469880000476, -71.13985920899967)",,web-services
REQ479434,Closed,Repair Pothole in Street,03/06/2014 12:00:00 AM,03/10/2014 12:00:00 AM,"Willard St
Cambridge, MA
(42.37571216000049, -71.12815773699964)",,web-services
REQ412245,Closed,Repair Pothole in Street,06/19/2012 12:00:00 AM,06/20/2012 12:00:00 AM,"1000 Jackson Pl
Cambridge, MA
(42.3918552130005, -71.13502541599962)",,web-services
REQ482492,Closed,Repair Pothole in Street,04/07/2014 12:00:00 AM,04/11/2014 12:00:00 AM,"21 Standish St
Cambridge, MA
(42.38185107100048, -71.13898722899967)",,web-services
REQ474836,Closed,Repair Pothole in Street,01/18/2014 12:00:00 AM,01/23/2014 12:00:00 AM,"518 Putnam Ave
Cambridge, MA
(42.35793431000047, -71.10893571999964)",,web-services
REQ458596,Closed,Repair Pothole in Street,08/15/2013 12:00:00 AM,08/16/2013 12:00:00 AM,"Second St
Cambridge, MA
(42.36924103600046, -71.07896086699964)",,web-services
REQ371539,Closed,Repair Pothole in Street,05/05/2011 12:00:00 AM,05/17/2011 12:00:00 AM,"Green St
Cambridge, MA
(42.3658567490005, -71.10598676799964)",,web-services
REQ479606,Closed,Repair Pothole in Street,03/07/2014 12:00:00 AM,03/20/2014 12:00:00 AM,"45 Holworthy St
Cambridge, MA
(42.3760090020005, -71.15013555599967)",,web-services
REQ448988,Closed,Repair Pothole in Street,05/28/2013 12:00:00 AM,05/28/2013 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ396334,Closed,Repair Pothole in Street,01/04/2012 12:00:00 AM,01/09/2012 12:00:00 AM,"Flagg St
Cambridge, MA
(42.36773931400046, -71.11493358099966)",,web-services
REQ367401,Closed,Repair Pothole in Street,03/21/2011 12:00:00 AM,03/22/2011 12:00:00 AM,"Binney St
Cambridge, MA
(42.365288474000465, -71.07897875399965)",,bsmyth
REQ393460,Closed,Repair Pothole in Street,11/28/2011 12:00:00 AM,12/06/2011 12:00:00 AM,"63 Garden St
Cambridge, MA
(42.3819938580005, -71.12659971799962)",,web-services
REQ487354,Closed,Repair Pothole in Street,05/19/2014 12:00:00 AM,05/19/2014 12:00:00 AM,"10 Florence St
Cambridge, MA
(42.35822468500049, -71.11323603599965)",,bsmyth
REQ198497,Closed,Repair Pothole in Street,03/26/2008 12:00:00 AM,04/08/2008 12:00:00 AM,"Somerville Ave
Cambridge, MA
(42.38843177600046, -71.11884925099963)",,ckelley
REQ216870,Closed,Repair Pothole in Street,01/12/2009 12:00:00 AM,01/12/2009 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ447548,Closed,Repair Pothole in Street,05/13/2013 12:00:00 AM,05/14/2013 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ487274,Closed,Repair Pothole in Street,05/17/2014 12:00:00 AM,05/21/2014 12:00:00 AM,"8 Miller Ave
Cambridge, MA
(42.39223543500049, -71.12093327799965)",,web-services
REQ482315,Closed,Repair Pothole in Street,04/04/2014 12:00:00 AM,04/04/2014 12:00:00 AM,"Tremont St
Cambridge, MA
(42.37166175200048, -71.09801853399966)",,bsmyth
REQ430526,Closed,Repair Pothole in Street,11/16/2012 12:00:00 AM,11/19/2012 12:00:00 AM,"Gold Star Rd
Cambridge, MA
(42.399062606000484, -71.13056230599966)",,web-services
REQ389570,Closed,Repair Pothole in Street,10/20/2011 12:00:00 AM,10/24/2011 12:00:00 AM,"Bay State Rd
Cambridge, MA
(42.38732381900047, -71.13962823199967)",,web-services
REQ453098,Closed,Repair Pothole in Street,06/27/2013 12:00:00 AM,06/28/2013 12:00:00 AM,"1000 Memorial Dr
Cambridge, MA
(42.374219509000454, -71.12646653499962)",,web-services
REQ392964,Closed,Repair Pothole in Street,11/21/2011 12:00:00 AM,11/22/2011 12:00:00 AM,"Galilei Way
Cambridge, MA
(42.366791640000486, -71.10600946299962)",,web-services
REQ478309,Closed,Repair Pothole in Street,02/24/2014 12:00:00 AM,02/24/2014 12:00:00 AM,"3 Sargent St
Cambridge, MA
(42.393157260000464, -71.13203781799967)",,bsmyth
REQ452412,Closed,Repair Pothole in Street,06/23/2013 12:00:00 AM,06/24/2013 12:00:00 AM,"107 MA-28
Cambridge, MA
(42.35977128400049, -71.09421889299966)",iPhone,web-services
REQ403259,Closed,Repair Pothole in Street,04/02/2012 12:00:00 AM,04/06/2012 12:00:00 AM,"Ash St
Cambridge, MA
(42.374471676000496, -71.12525914699967)",,lcheung
REQ371380,Closed,Repair Pothole in Street,05/04/2011 12:00:00 AM,05/10/2011 12:00:00 AM,"Channing St
Cambridge, MA
(42.37602282100045, -71.13558309299964)",,web-services
REQ421061,Closed,Repair Pothole in Street,08/21/2012 12:00:00 AM,08/24/2012 12:00:00 AM,"12 Newell Ter
Cambridge, MA
(42.385335571000496, -71.12753354799963)",,web-services
REQ444374,Closed,Repair Pothole in Street,04/11/2013 12:00:00 AM,04/16/2013 12:00:00 AM,"23 Magazine St
Cambridge, MA
(42.36382247000046, -71.10591097999963)",iPhone,web-services
REQ474251,Closed,Repair Pothole in Street,01/14/2014 12:00:00 AM,01/15/2014 12:00:00 AM,"Windsor St
Cambridge, MA
(42.36512583400048, -71.09614721299965)",,bsmyth
REQ477169,Closed,Repair Pothole in Street,02/15/2014 12:00:00 AM,02/20/2014 12:00:00 AM,"326 Columbia St
Cambridge, MA
(42.37095163700047, -71.09555196699966)",,web-services
REQ487334,Closed,Repair Pothole in Street,05/19/2014 12:00:00 AM,06/04/2014 12:00:00 AM,"34 Roberts Rd
Cambridge, MA
(42.37676029000045, -71.10829505099963)",,web-services
REQ458594,Closed,Repair Pothole in Street,08/15/2013 12:00:00 AM,08/15/2013 12:00:00 AM,"Temple St
Cambridge, MA
(42.366362292000474, -71.10424282299965)",,web-services
REQ484146,Closed,Repair Pothole in Street,04/23/2014 12:00:00 AM,04/23/2014 12:00:00 AM,"360 Harvard St
Cambridge, MA
(42.37124201300048, -71.11129789799963)",,bsmyth
REQ430553,Closed,Repair Pothole in Street,11/19/2012 12:00:00 AM,11/21/2012 12:00:00 AM,"Winthrop St
Cambridge, MA
(42.372020318000466, -71.12025467299964)",,web-services
REQ422760,Closed,Repair Pothole in Street,09/06/2012 12:00:00 AM,09/12/2012 12:00:00 AM,"125 Rindge Ave
Cambridge, MA
(42.3931860670005, -71.12979317299965)",,web-services
REQ497849,Closed,Repair Pothole in Street,08/08/2014 12:00:00 AM,08/18/2014 12:00:00 AM,"21 Fainwood Cir
Cambridge, MA
(42.37294278000047, -71.10346353399967)",,cfosher
REQ371379,Closed,Repair Pothole in Street,05/04/2011 12:00:00 AM,05/06/2011 12:00:00 AM,"Fulkerson St
Cambridge, MA
(42.36917605600047, -71.08757439799967)",,web-services
REQ453699,Closed,Repair Pothole in Street,07/05/2013 12:00:00 AM,07/10/2013 12:00:00 AM,"Callender St
Cambridge, MA
(42.365356687000485, -71.11227654399966)",,web-services
REQ381456,Closed,Repair Pothole in Street,08/04/2011 12:00:00 AM,08/08/2011 12:00:00 AM,"407 Broadway
Cambridge, MA
(42.37234589800045, -71.10860040499966)",,web-services
REQ478898,Closed,Repair Pothole in Street,03/01/2014 12:00:00 AM,03/06/2014 12:00:00 AM,"105 Raymond St
Cambridge, MA
(42.38644637100049, -71.12695164699966)",,web-services
